,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
2355,chandigarh,2021,1,Peer-to-peer payments,1472084,5916467167.303293
2356,chandigarh,2021,1,Recharge & bill payments,678396,451109555.33889335
2357,chandigarh,2021,1,Financial Services,5111,7700394.761505902
2358,chandigarh,2021,1,Others,15574,10549252.044153867
2359,chandigarh,2021,2,Merchant payments,1926913,1390989390.7789688
2360,chandigarh,2021,2,Peer-to-peer payments,1663559,6541132352.922333
2361,chandigarh,2021,2,Recharge & bill payments,806710,467698864.6672056
2362,chandigarh,2021,2,Financial Services,5502,7394941.032842191
2363,chandigarh,2021,2,Others,14863,10458390.53475552
2364,chandigarh,2021,3,Merchant payments,3179506,2245390329.2047896
2365,chandigarh,2021,3,Peer-to-peer payments,2434417,8927868098.340746
2366,chandigarh,2021,3,Recharge & bill payments,1008585,620437997.3899603
2367,chandigarh,2021,3,Financial Services,5700,7960844.903971832
2368,chandigarh,2021,3,Others,21170,14225734.853836158
2369,chandigarh,2021,4,Merchant payments,4056249,3041038519.8233976
2370,chandigarh,2021,4,Peer-to-peer payments,2797561,10610461952.107159
2371,chandigarh,2021,4,Recharge & bill payments,1013153,693790747.2429855
2372,chandigarh,2021,4,Financial Services,7038,10459431.863661807
2373,chandigarh,2021,4,Others,24902,17832859.58125159
2374,chandigarh,2020,1,Peer-to-peer payments,1087401,4421372542.468033
2375,chandigarh,2020,1,Merchant payments,764832,438193845.4527705
2376,chandigarh,2020,1,Recharge & bill payments,389851,257250007.2445577
2377,chandigarh,2020,1,Financial Services,1574,1406138.1883251297
2378,chandigarh,2020,1,Others,18853,8230536.662513691
2379,chandigarh,2020,2,Peer-to-peer payments,766698,3293060119.5471582
2380,chandigarh,2020,2,Merchant payments,390906,331423259.0003719
2381,chandigarh,2020,2,Recharge & bill payments,361577,214425229.3354035
2382,chandigarh,2020,2,Financial Services,1797,3982005.1176844486
2383,chandigarh,2020,2,Others,7032,4125116.689457224
2384,chandigarh,2020,3,Peer-to-peer payments,981986,4178346395.412492
2385,chandigarh,2020,3,Merchant payments,796634,604271248.9262259
2386,chandigarh,2020,3,Recharge & bill payments,366353,296964794.9657042
2387,chandigarh,2020,3,Financial Services,2643,5254415.457263877
2388,chandigarh,2020,3,Others,10470,4972498.603385328
2389,chandigarh,2020,4,Merchant payments,1322026,939307675.8510206
2390,chandigarh,2020,4,Peer-to-peer payments,1159377,4872318731.339843
2391,chandigarh,2020,4,Recharge & bill payments,409997,320731281.94750684
2392,chandigarh,2020,4,Financial Services,3346,4400109.748752326
2393,chandigarh,2020,4,Others,17970,10005102.462219946
2394,chandigarh,2018,1,Recharge & bill payments,201262,47479581.16264416
2395,chandigarh,2018,1,Peer-to-peer payments,135136,527998849.34055936
2396,chandigarh,2018,1,Merchant payments,21431,19477066.533276718
2397,chandigarh,2018,1,Financial Services,8473,1865618.249949839
2398,chandigarh,2018,1,Others,15593,16614305.58119321
2399,chandigarh,2018,2,Recharge & bill payments,224548,76722906.67871952
2400,chandigarh,2018,2,Peer-to-peer payments,194627,835296156.4220204
2401,chandigarh,2018,2,Merchant payments,34606,29408471.506333277
2402,chandigarh,2018,2,Financial Services,11927,3679451.8635118967
2403,chandigarh,2018,2,Others,13376,16116275.274144217
2404,chandigarh,2018,3,Peer-to-peer payments,295358,1217617705.9681761
2405,chandigarh,2018,3,Recharge & bill payments,236445,100639674.6708905
2406,chandigarh,2018,3,Merchant payments,64998,37560565.97386869
2407,chandigarh,2018,3,Financial Services,7642,1302311.5967954171
2408,chandigarh,2018,3,Others,12493,12234189.324580798
2409,chandigarh,2018,4,Peer-to-peer payments,431461,1793871702.3196409
2410,chandigarh,2018,4,Recharge & bill payments,310527,128130475.99274208
2411,chandigarh,2018,4,Merchant payments,135266,94010713.60616027
2412,chandigarh,2018,4,Financial Services,10008,2039811.3372037038
2413,chandigarh,2018,4,Others,17854,14538888.5242277
2414,kerala,2022,1,Merchant payments,47778743,28685388646.415367
2415,kerala,2022,1,Peer-to-peer payments,33089518,104623270223.31714
2416,kerala,2022,1,Recharge & bill payments,14042317,6373570715.969071
2417,kerala,2022,1,Financial Services,134370,158926455.91425735
2418,kerala,2022,1,Others,236017,147786423.0782508
2419,kerala,2022,2,Merchant payments,55730158,34395023155.77253
2420,kerala,2022,2,Peer-to-peer payments,35630060,112813716119.4625
2421,kerala,2022,2,Recharge & bill payments,14701207,7230489227.091859
2422,kerala,2022,2,Financial Services,110336,133436809.9132271
2423,kerala,2022,2,Others,193561,123664236.88435228
2424,kerala,2022,3,Merchant payments,64984061,37852759989.759125
2425,kerala,2022,3,Peer-to-peer payments,38774832,116414003145.11606
2426,kerala,2022,3,Recharge & bill payments,15289755,7709237374.351864
2427,kerala,2022,3,Financial Services,146673,162861560.07391134
2428,kerala,2022,3,Others,167583,121557246.12854591
2429,kerala,2022,4,Merchant payments,74647115,40607857085.646095
2430,kerala,2022,4,Peer-to-peer payments,42471676,124564727703.60559
2431,kerala,2022,4,Recharge & bill payments,15520670,8075692517.275558
2432,kerala,2022,4,Financial Services,164334,191307058.1462068
2433,kerala,2022,4,Others,156673,120224235.03622031
2434,kerala,2023,1,Merchant payments,84583249,44370168231.0
2435,kerala,2023,1,Peer-to-peer payments,46080274,138477919269.0
2436,kerala,2023,1,Recharge & bill payments,16629085,10446589963.0
2437,kerala,2023,1,Financial Services,160843,201389795.0
2438,kerala,2023,1,Others,168114,141022419.0
2439,kerala,2023,2,Merchant payments,90195971,49220348954.0
2440,kerala,2023,2,Peer-to-peer payments,48068911,146558117198.0
2441,kerala,2023,2,Recharge & bill payments,17613119,11702913951.0
2442,kerala,2023,2,Financial Services,162540,193012060.0
2443,kerala,2023,2,Others,130076,122278822.0
2444,kerala,2019,1,Peer-to-peer payments,3601116,9314451112.085835
2445,kerala,2019,1,Recharge & bill payments,2180915,498453895.947243
2446,kerala,2019,1,Merchant payments,550707,371997848.20066386
2447,kerala,2019,1,Financial Services,77652,7808573.898364296
2448,kerala,2019,1,Others,58649,42319704.717572376
2449,kerala,2019,2,Peer-to-peer payments,3519528,11630623424.131498
2450,kerala,2019,2,Recharge & bill payments,2711299,768892057.7982787
2451,kerala,2019,2,Merchant payments,937130,569545842.9998999
2452,kerala,2019,2,Financial Services,38869,5823291.622642939
2453,kerala,2019,2,Others,77000,56486944.633225575
2454,kerala,2019,3,Peer-to-peer payments,4181954,14433990011.32079
2455,kerala,2019,3,Recharge & bill payments,3431236,1051007778.3129579
2456,kerala,2019,3,Merchant payments,1497029,879510566.1106174
2457,kerala,2019,3,Financial Services,96130,8910528.723410578
2458,kerala,2019,3,Others,79747,56390837.59670959
2459,kerala,2019,4,Peer-to-peer payments,5859068,18537483865.44591
2460,kerala,2019,4,Recharge & bill payments,4097032,1287955351.6647906
2461,kerala,2019,4,Merchant payments,2418428,1268704040.100692
2462,kerala,2019,4,Financial Services,50728,10816332.760911917
2463,kerala,2019,4,Others,73381,46367047.83244334
2464,kerala,2021,1,Peer-to-peer payments,16209203,55336812492.74641
2465,kerala,2021,1,Merchant payments,16105923,10058436408.184261
2466,kerala,2021,1,Recharge & bill payments,9837385,3732534739.0436296
2467,kerala,2021,1,Financial Services,68012,69655547.76092248
2468,kerala,2021,1,Others,95819,63530974.15939384
2469,kerala,2021,2,Peer-to-peer payments,17026648,58152644526.04467
2470,kerala,2021,2,Merchant payments,16135060,11263178335.980885
2471,kerala,2021,2,Recharge & bill payments,13809151,4645548909.798975
2472,kerala,2021,2,Financial Services,88830,88370679.95309764
2473,kerala,2021,2,Others,131344,77063984.37888283
2474,kerala,2021,3,Merchant payments,25402350,17877677018.10737
2475,kerala,2021,3,Peer-to-peer payments,23378091,78598482305.73877
2476,kerala,2021,3,Recharge & bill payments,13979407,5008396079.412957
2477,kerala,2021,3,Financial Services,85730,101460242.2623948
2478,kerala,2021,3,Others,182688,100146127.60812962
2479,kerala,2021,4,Merchant payments,38574904,24589454633.018272
2480,kerala,2021,4,Peer-to-peer payments,29075528,92774490034.55844
2481,kerala,2021,4,Recharge & bill payments,13781815,5689390023.204552
2482,kerala,2021,4,Financial Services,108232,128238698.74055986
2483,kerala,2021,4,Others,283262,160563553.84187678
2484,kerala,2020,1,Peer-to-peer payments,6634439,22862907701.60516
2485,kerala,2020,1,Recharge & bill payments,5507580,1716538277.3696735
2486,kerala,2020,1,Merchant payments,3485036,1810329140.1843734
2487,kerala,2020,1,Financial Services,38050,17160614.593254916
2488,kerala,2020,1,Others,68417,44149097.18179157
2489,kerala,2020,2,Recharge & bill payments,7709714,2452435028.9249372
2490,kerala,2020,2,Peer-to-peer payments,5603046,21309983654.739
2491,kerala,2020,2,Merchant payments,2888260,2075701451.3627596
2492,kerala,2020,2,Financial Services,40501,32921115.845954426
2493,kerala,2020,2,Others,46446,23037227.727544237
2494,kerala,2020,3,Peer-to-peer payments,8590587,33346812213.798676
2495,kerala,2020,3,Recharge & bill payments,7932950,2688361345.204546
2496,kerala,2020,3,Merchant payments,5065205,4016995193.6035366
2497,kerala,2020,3,Financial Services,94130,76828720.82445312
2498,kerala,2020,3,Others,75808,35153178.52298187
2499,kerala,2020,4,Peer-to-peer payments,12941135,45686395927.74489
2500,kerala,2020,4,Merchant payments,10990709,7695667406.723909
2501,kerala,2020,4,Recharge & bill payments,9167428,3238199947.525463
2502,kerala,2020,4,Financial Services,73833,69202344.44095232
2503,kerala,2020,4,Others,115082,65791020.57617174
2504,kerala,2018,1,Recharge & bill payments,988774,157311821.37585658
2505,kerala,2018,1,Peer-to-peer payments,600205,2107288314.3025222
2506,kerala,2018,1,Merchant payments,72164,82919383.04571173
2507,kerala,2018,1,Financial Services,40170,7957491.901965583
2508,kerala,2018,1,Others,70067,47197742.47444939
2509,kerala,2018,2,Recharge & bill payments,1230869,248080143.25702396
2510,kerala,2018,2,Peer-to-peer payments,848291,3436199589.077317
2511,kerala,2018,2,Merchant payments,131217,144501582.04666698
2512,kerala,2018,2,Financial Services,41100,12355589.34361695
2513,kerala,2018,2,Others,56688,45786439.71799916
2514,kerala,2018,3,Peer-to-peer payments,1425259,4823239268.279744
2515,kerala,2018,3,Recharge & bill payments,1407588,296352497.34099543
2516,kerala,2018,3,Merchant payments,210974,160705488.6023575
2517,kerala,2018,3,Financial Services,37286,6170643.387882499
2518,kerala,2018,3,Others,53241,36557326.26447625
2519,kerala,2018,4,Peer-to-peer payments,2073960,6959805154.570259
2520,kerala,2018,4,Recharge & bill payments,1679897,351296525.29857576
2521,kerala,2018,4,Merchant payments,417114,378857199.6490426
2522,kerala,2018,4,Financial Services,75084,10063656.726067666
2523,kerala,2018,4,Others,64599,47338700.56846385
2524,chhattisgarh,2022,1,Merchant payments,48236094,33822547183.04485
2525,chhattisgarh,2022,1,Peer-to-peer payments,37457039,118393860520.57216
2526,chhattisgarh,2022,1,Recharge & bill payments,11466264,5442872986.10511
2527,chhattisgarh,2022,1,Financial Services,52918,55991695.312008664
2528,chhattisgarh,2022,1,Others,200977,131773069.80038045
2529,chhattisgarh,2022,2,Merchant payments,61093916,41536371583.74904
2530,chhattisgarh,2022,2,Peer-to-peer payments,42532112,133534947239.2497
2531,chhattisgarh,2022,2,Recharge & bill payments,12737942,5949415519.837789
2532,chhattisgarh,2022,2,Financial Services,41530,46037703.16128763
2533,chhattisgarh,2022,2,Others,178548,114905117.7834119
2534,chhattisgarh,2022,3,Merchant payments,84355775,50874051122.3736
2535,chhattisgarh,2022,3,Peer-to-peer payments,57116149,161027214428.20593
2536,chhattisgarh,2022,3,Recharge & bill payments,16538894,8069941553.075293
2537,chhattisgarh,2022,3,Financial Services,55775,61881709.73674865
2538,chhattisgarh,2022,3,Others,185994,128469268.59740639
2539,chhattisgarh,2022,4,Merchant payments,97405954,60247141797.94961
2540,chhattisgarh,2022,4,Peer-to-peer payments,63986789,183672880692.7266
2541,chhattisgarh,2022,4,Recharge & bill payments,16324117,8376603987.152398
2542,chhattisgarh,2022,4,Financial Services,63695,81169069.23462963
2543,chhattisgarh,2022,4,Others,179891,141385263.4082809
2544,chhattisgarh,2023,1,Merchant payments,115821237,68619935279.0
2545,chhattisgarh,2023,1,Peer-to-peer payments,76752033,221082684005.0
2546,chhattisgarh,2023,1,Recharge & bill payments,21896029,11162940453.0
2547,chhattisgarh,2023,1,Financial Services,72038,65398770.0
2548,chhattisgarh,2023,1,Others,207620,157977952.0
2549,chhattisgarh,2023,2,Merchant payments,138222517,78172761996.0
2550,chhattisgarh,2023,2,Peer-to-peer payments,86887081,243032806463.0
2551,chhattisgarh,2023,2,Recharge & bill payments,24550623,11714283831.0
2552,chhattisgarh,2023,2,Financial Services,77813,90235297.0
2553,chhattisgarh,2023,2,Others,193602,146759167.0
2554,chhattisgarh,2019,1,Peer-to-peer payments,4068056,11417366152.388483
2555,chhattisgarh,2019,1,Recharge & bill payments,2997095,679458794.5442779
2556,chhattisgarh,2019,1,Merchant payments,710047,374735986.85082686
2557,chhattisgarh,2019,1,Financial Services,33835,5075418.743007188
2558,chhattisgarh,2019,1,Others,78636,67920032.80184662
2559,chhattisgarh,2019,2,Peer-to-peer payments,4350167,15410038389.818308
2560,chhattisgarh,2019,2,Recharge & bill payments,3435305,855753107.510468
2561,chhattisgarh,2019,2,Merchant payments,1483870,654411637.0168115
2562,chhattisgarh,2019,2,Financial Services,22563,4237631.55442897
2563,chhattisgarh,2019,2,Others,98040,77914922.92227882
2564,chhattisgarh,2019,3,Peer-to-peer payments,5021844,17584630267.779922
2565,chhattisgarh,2019,3,Recharge & bill payments,4335851,1069468753.7262831
2566,chhattisgarh,2019,3,Merchant payments,2772084,1074255588.7227576
2567,chhattisgarh,2019,3,Financial Services,16452,4542997.939180325
2568,chhattisgarh,2019,3,Others,96880,70361559.28538439
2569,chhattisgarh,2019,4,Peer-to-peer payments,7241974,24112075521.017845
2570,chhattisgarh,2019,4,Recharge & bill payments,5112337,1257371454.8604
2571,chhattisgarh,2019,4,Merchant payments,3852716,1720930747.6285615
2572,chhattisgarh,2019,4,Financial Services,14974,4665759.804240476
2573,chhattisgarh,2019,4,Others,83757,48745253.90234077
2574,chhattisgarh,2021,1,Peer-to-peer payments,15621154,55638916992.13896
2575,chhattisgarh,2021,1,Merchant payments,15222763,10661449529.109669
2576,chhattisgarh,2021,1,Recharge & bill payments,8456094,3000977538.840563
2577,chhattisgarh,2021,1,Financial Services,37395,40387648.84021996
2578,chhattisgarh,2021,1,Others,99031,68111552.62215017
2579,chhattisgarh,2021,2,Peer-to-peer payments,18387345,62134058797.4359
2580,chhattisgarh,2021,2,Merchant payments,15369311,12828590761.713423
2581,chhattisgarh,2021,2,Recharge & bill payments,10764784,3640692364.165052
2582,chhattisgarh,2021,2,Financial Services,40213,39620256.36433959
2583,chhattisgarh,2021,2,Others,127767,85809079.54731184
2584,chhattisgarh,2021,3,Merchant payments,27552743,19905616746.805294
2585,chhattisgarh,2021,3,Peer-to-peer payments,25447410,80506858751.32883
2586,chhattisgarh,2021,3,Recharge & bill payments,11039088,4045490947.2382197
2587,chhattisgarh,2021,3,Financial Services,38817,48855662.40142638
2588,chhattisgarh,2021,3,Others,159880,99286155.00295877
2589,chhattisgarh,2021,4,Merchant payments,40526025,29283695601.229546
2590,chhattisgarh,2021,4,Peer-to-peer payments,32799167,102177997315.68285
2591,chhattisgarh,2021,4,Recharge & bill payments,11115444,4724827139.9519415
2592,chhattisgarh,2021,4,Financial Services,55237,66445873.296120845
2593,chhattisgarh,2021,4,Others,221621,146144588.65236923
2594,chhattisgarh,2020,1,Peer-to-peer payments,8109789,28723854868.846924
2595,chhattisgarh,2020,1,Recharge & bill payments,6400067,1688995018.2209015
2596,chhattisgarh,2020,1,Merchant payments,4923214,2393811867.3887434
2597,chhattisgarh,2020,1,Financial Services,12424,7378557.223060286
2598,chhattisgarh,2020,1,Others,78497,46557359.6766012
2599,chhattisgarh,2020,2,Recharge & bill payments,8366200,2504355746.828547
2600,chhattisgarh,2020,2,Peer-to-peer payments,7216219,27351810047.608715
2601,chhattisgarh,2020,2,Merchant payments,3158417,2361252112.419633
2602,chhattisgarh,2020,2,Financial Services,19986,17814454.60563486
2603,chhattisgarh,2020,2,Others,60103,33149845.438824516
2604,chhattisgarh,2020,3,Peer-to-peer payments,9734445,34661165923.13037
2605,chhattisgarh,2020,3,Recharge & bill payments,8705513,2790720003.1373434
2606,chhattisgarh,2020,3,Merchant payments,5591916,3990179454.1880045
2607,chhattisgarh,2020,3,Financial Services,34893,39141096.45070238
2608,chhattisgarh,2020,3,Others,81772,45538330.62766186
2609,chhattisgarh,2020,4,Peer-to-peer payments,14257312,50812302052.952705
2610,chhattisgarh,2020,4,Merchant payments,11677743,8238390462.202984
2611,chhattisgarh,2020,4,Recharge & bill payments,9423324,3033918783.208999
2612,chhattisgarh,2020,4,Financial Services,41308,48082346.06124696
2613,chhattisgarh,2020,4,Others,129949,82280639.52262866
2614,chhattisgarh,2018,1,Recharge & bill payments,1177618,206518662.81014803
2615,chhattisgarh,2018,1,Peer-to-peer payments,550697,1838238336.1663632
